time,incident_id,type,status,rpcMs,memoryMB,portPID,restartCount,configValid,logErrors,bonjourIssue,issues
2026-04-12T08:42:00.899Z,INC-20260412-001,fix,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:28;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T08:42:00.983Z,INC-20260412-001,fix,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:28;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T08:42:01.093Z,INC-20260412-001,fix,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:28;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T09:12:00.698Z,INC-20260412-001,check,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:29;skills_skip:1
2026-04-12T09:12:00.862Z,INC-20260412-001,diagnose,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:29;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 29次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T09:12:00.948Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:29;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T09:12:01.045Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:29;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T09:12:01.122Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:29;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T09:42:00.718Z,INC-20260412-001,check,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:30;skills_skip:1
2026-04-12T09:42:00.879Z,INC-20260412-001,diagnose,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:30;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 30次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T09:42:00.970Z,INC-20260412-001,fix,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:30;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T09:42:01.052Z,INC-20260412-001,fix,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:30;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T09:42:01.130Z,INC-20260412-001,fix,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:30;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T09:57:28.589Z,INC-20260412-001,check,healthy,1,821,8016,1163,true,0,false,feishu_400:53;skills_skip:31;model_timeout:1305;skills_skip:1;model_timeout:9
2026-04-12T10:01:04.184Z,INC-20260412-001,check,healthy,2,823,8016,1163,true,0,false,feishu_400:53;skills_skip:31;skills_skip:1
2026-04-12T10:12:00.710Z,INC-20260412-001,check,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:31;skills_skip:1
2026-04-12T10:12:00.862Z,INC-20260412-001,diagnose,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:31;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 31次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T10:12:00.938Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:31;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T10:12:01.012Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:31;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T10:12:01.087Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:31;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T10:42:00.730Z,INC-20260412-001,check,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:32;skills_skip:1
2026-04-12T10:42:00.893Z,INC-20260412-001,diagnose,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:32;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 32次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T10:42:00.970Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:32;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T10:42:01.059Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:32;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T10:42:01.142Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:32;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T11:12:00.741Z,INC-20260412-001,check,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:33;skills_skip:1
2026-04-12T11:12:00.906Z,INC-20260412-001,diagnose,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:33;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 33次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T11:12:00.986Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:33;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T11:12:01.068Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:33;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T11:12:01.154Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:33;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T11:42:00.733Z,INC-20260412-001,check,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:34;skills_skip:1
2026-04-12T11:42:00.902Z,INC-20260412-001,diagnose,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:34;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 34次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T11:42:00.977Z,INC-20260412-001,fix,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:34;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T11:42:01.061Z,INC-20260412-001,fix,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:34;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T11:42:01.142Z,INC-20260412-001,fix,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:34;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T12:12:00.757Z,INC-20260412-001,check,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:36;skills_skip:1
2026-04-12T12:12:00.914Z,INC-20260412-001,diagnose,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:36;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 36次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T12:12:01.007Z,INC-20260412-001,fix,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:36;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T12:12:01.095Z,INC-20260412-001,fix,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:36;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
